token,label,sentence_id
Mezclando,2,10319
#ElvacilonDeLaGatita,2,10319
@elzol1067fm,3,10319
http://t.co/RTHrcdsZBL,3,10319
F*CK,1,10320
FAME,1,10320
|,3,10320
KRONNO,4,10320
ZOMBER,4,10320
|,3,10320
ESPECIAL,2,10320
1,3,10320
MILLÓN,2,10320
|,3,10320
Parte,2,10320
1,3,10320
|,3,10320
(,3,10320
Videoclip,1,10320
Oficial,2,10320
),3,10320
https://t.co/Z4tv4QdygG,3,10320
Esa,2,10321
gata,2,10321
va,2,10321
pal,2,10321
gym,1,10321
Tener,2,10322
dos,2,10322
horas,2,10322
de,2,10322
diferencia,2,10322
en,2,10322
timezone,1,10322
afecta,2,10322
.,3,10322
Tecnicamente,2,10322
no,2,10322
tengo,2,10322
sueño,2,10322
porque,2,10322
son,2,10322
las,2,10322
12am,3,10322
en,2,10322
mi,2,10322
mente,2,10322
.,3,10322
@girlideas,3,10323
@Marialepanda,3,10323
ay,2,10323
loca,2,10323
si,2,10323
",",3,10323
q,2,10323
annoying,1,10323
eres,2,10323
#Repost,1,10324
@michelle_galvan,3,10324
with,1,10324
repostapp,1,10324
.,3,10324
・・・,3,10324
Gracias,2,10324
@angieestilo,3,10324
👍,3,10324
👗,3,10324
👠💄,3,10324
vestido,2,10324
#calvinklein,4,10324
👏😉,3,10324
https://t.co/CiXOWPhu33,3,10324
@dccsierra,3,10325
yo,2,10325
puedo,2,10325
correr,2,10325
..,3,10325
..,3,10325
But,1,10325
can,1,10325
u,1,10325
?,3,10325
Fall,1,10326
trends,1,10326
Makeup,1,10326
and,1,10326
Fashion,1,10326
marykay,4,10326
@luiscascomakeup,3,10326
.,3,10326
Tendencias,2,10326
de,2,10326
Otoño,2,10326
@desayunoalegre,3,10326
@LaJessicaFox,3,10326
gracias,2,10326
nenas,2,10326
http://t.co/wXUcniuY,3,10326
cogí,2,10327
un,2,10327
nap,1,10327
todavia,2,10327
me,2,10327
duele,2,10327
la,2,10327
cabeza,2,10327
..,3,10327
..,3,10327
#Quote,1,10328
#friday,1,10328
#ELVACILONDELAGATITA,2,10328
https://t.co/Yo2XFVEURY,3,10328
@Kosta136,3,10329
jajajaja,2,10329
badtrip,1,10329
Me,2,10330
ha,2,10330
gustado,2,10330
un,2,10330
vídeo,2,10330
de,2,10330
@YouTube,3,10330
de,2,10330
@kronnomc,3,10330
(,3,10330
https://t.co/Qmt83g7NIv,3,10330
-,3,10330
Me,2,10330
impresiono,2,10330
de,2,10330
mi,2,10330
mismo,2,10330
!,3,10330
|,3,10330
TNT,4,10330
RUN,1,10330
|,3,10330
Minecraft,1,10330
),3,10330
.,3,10330
Te,2,10331
gusta,2,10331
el,2,10331
modelaje,2,10331
?,3,10331
Imagen,2,10331
Modeling,1,10331
by,1,10331
La,2,10331
Gatita,2,10331
en,2,10331
sus,2,10331
nuevos,2,10331
cursos,2,10331
.,3,10331
Regístrate,2,10331
en,2,10331
…,3,10331
https://t.co/1p4B4O2bCX,3,10331
Buenos,2,10332
dias,2,10332
Zombers,1,10332
!!,3,10332
:3,3,10332
!,3,10332
Me,2,10332
coy,2,10332
directo,2,10332
al,2,10332
estudio,2,10332
a,2,10332
grabar,2,10332
!!,3,10332
y,2,10332
a,2,10332
dejarlo,2,10332
todo,2,10332
listo,2,10332
:D,3,10332
❤,3,10332
️🎵,3,10332
top-siders,1,10333
son,2,10333
los,2,10333
zapatos,2,10333
mas,2,10333
comodos,2,10333
"""",3,10334
@alexandrarosado,3,10334
:,3,10334
les,2,10334
invito,2,10334
a,2,10334
que,2,10334
bajen,2,10334
white,1,10334
tile,1,10334
",",3,10334
se,2,10334
van,2,10334
a,2,10334
poner,2,10334
adictivos,2,10334
.,3,10334
"""",3,10334
Te,2,10334
odio,2,10334
lo,2,10334
baje,2,10334
",",3,10334
hoy,2,10334
no,2,10334
duermo,2,10334
jajajaja,2,10334
Food,1,10335
",",3,10335
baby,1,10335
",",3,10335
come,1,10335
to,1,10335
mama,2,10335
Enamorada,2,10336
del,2,10336
sombrerito,2,10336
de,2,10336
Peter,4,10336
pam,4,10336
..,3,10336
.,3,10336
Si,2,10336
Lucrecia,4,10336
me,2,10336
lo,2,10336
ve,2,10336
puesto,2,10336
..,3,10336
.,3,10336
Me,2,10336
esgreña,2,10336
Lol,1,10336
😂😂😂,3,10336
…,3,10336
https://t.co/nMA33DlluF,3,10336
De,2,10337
#roadtrip,1,10337
con,2,10337
mi,2,10337
@NEGROPR76,3,10337
#playa,2,10337
sexy,1,10338
person,1,10338
to,1,10338
my,1,10338
right,1,10338
@esangiecarajo,3,10338
jajajaja,2,10338
http://t.co/MzwfsYYYtu,3,10338
Music,1,10339
video,1,10339
#sunset,1,10339
#stylist,1,10339
#fashionstylist,1,10339
#moda,2,10339
#style,1,10339
@luzherrera22,3,10339
@nickyjampr,3,10339
farruko,4,10339
#shaggy,4,10339
…,3,10339
https://t.co/SDl7GmloYv,3,10339
Quiero,2,10340
ir,2,10340
a,2,10340
ver,2,10340
Finding,1,10340
Dory,4,10340
.,3,10340
NO,2,10341
SUPERO,2,10341
THE,1,10341
LIFE,1,10341
OF,1,10341
PABLO,4,10341
.,3,10341
Que,2,10341
album,2,10341
más,2,10341
cabrón,2,10341
.,3,10341
Ya,2,10342
te,2,10342
la,2,10342
devolvieron,2,10342
?,3,10342
😁😁,3,10342
bueno,2,10342
al,2,10342
menoz,2,10342
lo,2,10342
intenté,2,10342
rubiuzz,4,10342
..,3,10342
.,3,10342
😰😕😑,3,10342
@Rubiu5,3,10342
cualquier,2,10342
otra,2,10342
cosa,2,10342
contacta,2,10342
con,2,10342
el,2,10342
Zomber,1,10342
detective,2,10342
!,3,10342
😎,3,10342
Intentaré,2,10343
dejarme,2,10343
el,2,10343
lomo,2,10343
para,2,10343
subir,2,10343
otra,2,10343
canción,2,10343
hoy,2,10343
vale,2,10343
?,3,10343
:),3,10343
",",3,10343
no,2,10343
os,2,10343
importa,2,10343
si,2,10343
no,2,10343
tiene,2,10343
mucha,2,10343
edición,2,10343
de,2,10343
vídeo,2,10343
no,2,10343
Zombers,1,10343
?,3,10343
Muchisisisisimas,2,10344
gracias,2,10344
a,2,10344
todos,2,10344
Zombers,1,10344
!!,3,10344
!,3,10344
No,2,10344
me,2,10344
esperaba,2,10344
que,2,10344
os,2,10344
fuese,2,10344
a,2,10344
gustar,2,10344
tanto,2,10344
!!,3,10344
!!,3,10344
!,3,10344
😱😱,3,10344
Sois,2,10344
geniales,2,10344
!!,3,10344
!!,3,10344
:D,3,10344
Este,2,10344
sábado,2,10344
mass,2,10344
!!,3,10344
!,3,10344
❤❤,3,10344
#todosmenosPriscilla,2,10345
usan,2,10345
faldas,2,10345
y,2,10345
sandalias,2,10345
to,1,10345
',3,10345
los,2,10345
días,2,10345
#elvacilondelagatita,2,10346
#quotes,1,10346
https://t.co/IAg7qVlLDu,3,10346
@paola_onl,3,10347
JAJAJAJAJAJAJAJJAJAJAJAJAJA,2,10347
que,2,10347
awkward,1,10347
Bueno,2,10348
",",3,10348
excepto,2,10348
por,2,10348
el,2,10348
weather,1,10348
.,3,10348
Solo,2,10348
eso,2,10348
.,3,10348
My,1,10349
work,1,10349
.,3,10349
Mi,2,10349
trabajo,2,10349
",",3,10349
3,3,10349
de,2,10349
Mis,2,10349
clientes,2,10349
en,2,10349
las,2,10349
5,3,10349
mejor,2,10349
de,2,10349
@peopleenespanol,3,10349
ninelconde,4,10349
@veronicabastos1,3,10349
…,3,10349
http://t.co/wYstWoZmW8,3,10349
Lo,2,10350
mejor,2,10350
de,2,10350
tener,2,10350
una,2,10350
mejor,2,10350
amiga,2,10350
es,2,10350
poder,2,10350
compartir,2,10350
todos,2,10350
nuestros,2,10350
outfits,1,10350
!!,3,10350
#outfit,1,10350
#moda,2,10350
#runway,1,10350
…,3,10350
https://t.co/ekovUceI64,3,10350
Somos,2,10351
mujeres,2,10351
seguras,2,10351
!,3,10351
Outfit,1,10351
Shirt,1,10351
Dress,1,10351
Georgia,4,10351
shoes,1,10351
Tablitas,2,10351
decorativas,2,10351
STORE,1,10351
OPEN,1,10351
!!,3,10351
https://t.co/4oiMxP08Da,3,10351
Quejestooo,2,10352
",",3,10352
to,1,10352
',3,10352
el,2,10352
mundo,2,10352
peleando,2,10352
",",3,10352
the,1,10352
fuck,1,10352
Una,2,10353
horita,2,10353
y,2,10353
media,2,10353
para,2,10353
el,2,10353
vlog,1,10353
..,3,10353
.,3,10353
https://t.co/e4iDcYN9ai,3,10353
@colon_andre,3,10354
mixed,1,10354
emotions,1,10354
?,3,10354
jajaja,2,10354
Wepale,2,10355
!!,3,10355
!,3,10355
Ya,2,10355
estoy,2,10355
despiertitooo,2,10355
!!,3,10355
!,3,10355
🐥,3,10355
Buenos,2,10355
dias,2,10355
damas,2,10355
y,2,10355
caballeros,2,10355
zombers,1,10355
!,3,10355
¿,3,10355
que,2,10355
tal,2,10355
andan,2,10355
?,3,10355
^^,3,10355
Confía,2,10356
en,2,10356
tus,2,10356
instintos,2,10356
..,3,10356
.,3,10356
#quote,1,10356
#elvacilondelaGatita,2,10356
https://t.co/jC1xzvkEGC,3,10356
My,1,10357
mainnnnnnn,1,10357
💕,3,10357
#LasAmo,2,10357
@,3,10357
Placita,2,10357
de,2,10357
Santurce,4,10357
https://t.co/NvBuEgNEow,3,10357
@RoEnLaRed,3,10358
ay,2,10358
cosica,2,10358
!,3,10358
no,2,10358
comas,2,10358
más,2,10358
alfileres,2,10358
que,2,10358
está,2,10358
bien,2,10358
probar,2,10358
experiencias,2,10358
nuevas,2,10358
pero,2,10358
te,2,10358
has,1,10358
pasao,2,10358
tía,2,10358
!,3,10358
mejórate,2,10358
preciosa,2,10358
😍,3,10358
Mi,2,10359
cama,2,10359
está,2,10359
extra,2,10359
rica,2,10359
hoy,2,10359
",",3,10359
I,1,10359
do,1,10359
n't,1,10359
know,1,10359
Throwback,1,10360
a,2,10360
cuando,2,10360
cogí,2,10360
un,2,10360
examen,2,10360
de,2,10360
economía,2,10360
hoy,2,10360
a,2,10360
las,2,10360
7am,3,10360
Delicioso,2,10361
Dunkin,4,10361
Donuts,1,10361
!!,3,10361
América,4,10361
se,2,10361
mueve,2,10361
con,2,10361
Dunkin,4,10361
https://t.co/J3Ka4P2XLY,3,10361
Cuando,2,10362
vienes,2,10362
flaca,2,10362
?,3,10362
Ya,2,10362
te,2,10362
quiero,2,10362
ver,2,10362
!,3,10362
Miss,1,10362
u,1,10362
@chiquibabyLA,3,10362
@damianmerced,3,10363
hahaha,1,10363
para,2,10363
qué,2,10363
empiezas,2,10363
si,2,10363
no,2,10363
puedes,2,10363
aguantar,2,10363
presión,2,10363
?,3,10363
Hahaha,2,10363
😜,3,10363
why,1,10364
you,1,10364
go,1,10364
@p_cabrero,3,10364
?!,3,10364
Te,2,10364
extrañamos,2,10364
:/,3,10364
@fairy0821,3,10365
grax,2,10365
!,3,10365
Esto,2,10365
a,2,10365
sido,2,10365
algo,2,10365
fuera,2,10365
de,2,10365
lo,2,10365
normal,2,10365
!!,3,10365
!,3,10365
Ayer,2,10365
fueron,2,10365
3,3,10365
vagones,2,10365
!!,3,10365
!!,3,10365
Omg,1,10365
!,3,10365
@SinIdeaDeNombre,3,10366
hahahaha,1,10366
gracias,2,10366
gracias,2,10366
Más,2,10367
cerca,2,10367
de,2,10367
tí,2,10367
!,3,10367
Estaremos,2,10367
en,2,10367
Costalmar,4,10367
shopping,1,10367
(,3,10367
vía,2,10367
a,2,10367
la,2,10367
costa,2,10367
),3,10367
18,3,10367
",",3,10367
19,3,10367
y,2,10367
20,3,10367
de,2,10367
septiembre,2,10367
@expolaplacita,3,10367
http://t.co/fzhIAw48cO,3,10367
Gracias,2,10368
!!,3,10368
!!,3,10368
Familia,2,10368
aquí,2,10368
encargados,2,10368
de,2,10368
tu,2,10368
#memorialWeekend,1,10368
#Elvacilondelagatita,2,10368
https://t.co/FJS7Y63uzf,3,10368
falta,2,10369
lo,2,10369
mas,2,10369
que,2,10369
temo,2,10369
..,3,10369
.,3,10369
make,1,10369
up,1,10369
No,2,10370
words,1,10370
needed,1,10370
!,3,10370
No,2,10370
MAS,2,10370
palabras,2,10370
!,3,10370
Taco,2,10370
#talk,1,10370
#laneta,2,10370
http://t.co/oyfmdT6r3P,3,10370
Mis,2,10371
drafts,1,10371
son,2,10371
bombas,2,10371
💣💣💣,3,10371
Foto,2,10372
con,2,10372
la,2,10372
super,2,10372
#fashionstylist,1,10372
Sofia,4,10372
companera,2,10372
q,2,10372
no,2,10372
es,2,10372
facil,2,10372
veatirmos,2,10372
stylist,1,10372
a,1,10372
stylist,1,10372
.,3,10372
@Discoverymujer,3,10372
loved,1,10372
her,1,10372
http://t.co/5vEOMAVl,3,10372
Orgullo,2,10373
Zomber,1,10373
..,3,10373
.,3,10373
^^,3,10373
https://t.co/uvuzgEfzUP,3,10373
@Bush,3,10374
Gardens,1,10374
con,2,10374
@NEGROPR76,3,10374
",",3,10374
Mi,2,10374
Esposo,2,10374
!!,3,10374
Alguien,2,10375
dijo,2,10375
CHICA,2,10375
GAMER,1,10375
Y,2,10375
ZOMBER,1,10375
GIRL,1,10375
?,3,10375
😍,3,10375
❤,3,10375
️😏,3,10375
Eso,2,10375
será,2,10375
sorpresa,2,10375
!,3,10375
😉,3,10375
Por,2,10376
tu,2,10376
orden,2,10376
de,2,10376
compras,2,10376
igual,2,10376
o,2,10376
mayor,2,10376
a,2,10376
40.00,3,10376
recibe,2,10376
un,2,10376
#salhuagift,1,10376
🛍,3,10376
#regalo,2,10376
#allyouneedisecuador,1,10376
https://t.co/vE4IGPmgLn,3,10376
"""",3,10377
Me,2,10377
chingué,2,10377
a,2,10377
un,2,10377
Donald,4,10377
Trump,4,10377
supporter,1,10377
"""",3,10377
#MiAmigaAqui,2,10377
OMG,1,10378
AHORA,2,10378
ES,2,10378
QUE,2,10378
ES,2,10378
..,3,10378
..,3,10378
CORRE,2,10378
#Ticketmaster,1,10378
#AlexSensationMiamiBash,4,10378
@elzol1067fm,3,10378
@sbsevents,3,10378
http://t.co/m6q1KXDMWH,3,10378
tienes,2,10379
soundcloud,1,10379
en,2,10379
caso,2,10379
de,2,10379
que,2,10379
tengas,2,10379
cual,2,10379
es,2,10379
?,3,10379
que,2,10379
te,2,10379
busque,2,10379
y,2,10379
me,2,10379
aalieron,2,10379
muchas,2,10379
cuent,2,10379
…,3,10379
—,3,10379
Kronno,1,10379
Zomber,1,10379
Oficial,2,10379
!,3,10379
http://t.co/NITflquxrz,3,10379
@massofrancisco,3,10380
estoy,2,10380
diciendo,2,10380
que,2,10380
no,2,10380
les,2,10380
importa,2,10380
viajar,2,10380
en,2,10380
southwest,1,10380
porque,2,10380
prefieren,2,10380
gastarselo,2,10380
en,2,10380
la,2,10380
cartier,4,10380
@ariannebobe,3,10381
😂😂😂😂,3,10381
sabes,2,10381
que,2,10381
u,1,10381
love,1,10381
me,1,10381
(,3,10381
lo,2,10381
se,2,10381
porque,2,10381
todavia,2,10381
no,2,10381
me,2,10381
has,1,10381
blocked,1,10381
from,1,10381
twitter,4,10381
😂),3,10381
Sea,2,10382
la,2,10382
madre,2,10382
de,2,10382
la,2,10382
gente,2,10382
borracha,2,10382
que,2,10382
se,2,10382
pierde,2,10382
..,3,10382
..,3,10382
Scavenger,1,10382
hunting,1,10382
@13gsgs,3,10383
y,2,10383
por,2,10383
eso,2,10383
son,2,10383
wild,1,10383
?,3,10383
Estan,2,10383
en,2,10383
su,2,10383
habitat,2,10383
Jajajajajajajajajjaa,2,10384
demasiado,2,10384
accurate,1,10384
https://t.co/h2fpSR6Uw1,3,10384
Today,1,10385
is,1,10385
a,1,10385
good,1,10385
day,1,10385
to,1,10385
have,1,10385
F,1,10385
🙌🏻,3,10385
U,1,10385
🙌🏻,3,10385
N,1,10385
arcoiris,2,10385
se,2,10385
Cinturones,2,10385
",",3,10385
disponibles,2,10385
ya,2,10385
nuestra,2,10385
tienda,2,10385
#allyouneedisecuador,1,10385
https://t.co/6xXNJVlWac,3,10385
Bendito,2,10386
!!,3,10386
!,3,10386
+,3,10386
!!,3,10386
Lol,1,10386
hay,2,10386
jesu,4,10386
.,3,10386
..,3,10386
#elvacilondelagatita,2,10386
https://t.co/OYGtRRjxG3,3,10386
Ay,2,10387
The,1,10387
electric,1,10387
holiday,1,10387
kinder,1,10387
garden,1,10387
!,3,10387
Recibiendo,2,10388
a,2,10388
mis,2,10388
alumnas,2,10388
en,2,10388
Imagen,2,10388
Modeling,1,10388
by,1,10388
La,2,10388
Gatita,2,10388
.,3,10388
#jeansday,1,10388
https://t.co/jScmcmaN0W,3,10388
https://t.co/9AD4mx60LC,3,10388
@alejandra_rv11,3,10389
jajajaj,2,10389
true,1,10389
😢,3,10389
maybe,1,10389
lo,2,10389
hago,2,10389
@PaulaMedinakyo,3,10390
hay,2,10390
envío,2,10390
a,2,10390
todo,2,10390
el,2,10390
mundo,2,10390
all,1,10390
around,1,10390
the,1,10390
world,1,10390
forever,1,10390
in,1,10390
the,1,10390
life,1,10390
La,2,10391
famosa,2,10391
taza,2,10391
de,2,10391
Mantequilla,2,10391
pasara,2,10391
tomar,2,10391
café,2,10391
!,3,10391
Lol,1,10391
https://t.co/fVFVXCh34h,3,10391
Mami,2,10392
:,3,10392
yo,2,10392
soy,2,10392
tan,2,10392
cool,1,10392
",",3,10392
mucha,2,10392
gente,2,10392
me,2,10392
ha,2,10392
felicitado,2,10392
He,2,10393
añadido,2,10393
un,2,10393
vídeo,2,10393
a,2,10393
una,2,10393
lista,2,10393
de,2,10393
reproducción,2,10393
de,2,10393
@YouTube,3,10393
(,3,10393
https://t.co/bDGnxUPza9,3,10393
-,3,10393
FOXY,4,10393
VS,1,10393
SONIC,4,10393
.,3,10393
EXE,3,10393
|,3,10393
EPIC,1,10393
BATTLE,1,10393
|,3,10393
KRONNO,1,10393
Quien,2,10394
se,2,10394
apunta,2,10394
para,2,10394
ver,2,10394
the,1,10394
purge,1,10394
a,2,10394
las,2,10394
4,3,10394
?,3,10394
Pues,2,10395
acabo,2,10395
de,2,10395
conocer,2,10395
a,2,10395
@CharlesTrippy,3,10395
en,2,10395
Bondi,4,10395
Beach,1,10395
y,2,10395
más,2,10395
simpático,2,10395
y,2,10395
agradable,2,10395
no,2,10395
puede,2,10395
ser,2,10395
.,3,10395
Lo,2,10395
veréis,2,10395
en,2,10395
el,2,10395
vlog,1,10395
.,3,10395
😃,3,10395
“,3,10396
@ACanseco,3,10396
:,3,10396
Feliz,2,10396
Cumpleaños,2,10396
@AngieEstilo,3,10396
!!,3,10396
!,3,10396
”,3,10396
gracias,2,10396
.,3,10396
Yeahhh,1,10396
it,1,10396
's,1,10396
my,1,10396
bday,1,10396
and,1,10396
I,1,10396
can,1,10396
cry,1,10396
if,1,10396
I,1,10396
want,1,10396
too,1,10396
.,3,10396
Jajajja,2,10396
tqm,2,10396
bestie,1,10396
@esangie023,3,10397
JAJAJAJJAJAJ,2,10397
no,2,10397
puede,2,10397
ser,2,10397
!,3,10397
wow,1,10397
yo,2,10397
ame,2,10397
tanto,2,10397
ayer,2,10397
Me,2,10398
encanta,2,10398
verme,2,10398
perfecta,2,10398
y,2,10398
lo,2,10398
hago,2,10398
para,2,10398
MÍ,2,10398
🤗😜,3,10398
Get,1,10398
ready,1,10398
for,1,10398
this,1,10398
weekend,1,10398
..,3,10398
#woman,1,10398
#mujer,2,10398
…,3,10398
https://t.co/l45lWJP6CO,3,10398
Aquí,2,10399
reviviendo,2,10399
a,2,10399
la,2,10399
Cierco,4,10399
para,2,10399
esta,2,10399
noche,2,10399
@azucenacierco,3,10399
#billboardsmx,1,10399
http://t.co/SNYCQuA8,3,10399
@Alexsj09,3,10400
probablemente,2,10400
sacaste,2,10400
6,3,10400
anyways,1,10400
.,3,10400
Eres,2,10400
tu,2,10400
cabron,2,10400
😂,3,10400
FUCK,1,10401
FAME,1,10401
tiene,2,10401
en,2,10401
estos,2,10401
momentos,2,10401
4.286,3,10401
comentarios,2,10401
y,2,10401
los,2,10401
4.286,3,10401
son,2,10401
buenos,2,10401
!,3,10401
Es,2,10401
que,2,10401
es,2,10401
increíble,2,10401
la,2,10401
pedazo,2,10401
de,2,10401
familia,2,10401
Zomber,1,10401
!,3,10401
#ORGULLO,2,10401
^^,3,10401
“,3,10402
@OMGFactsSex,3,10402
:,3,10402
During,1,10402
really,1,10402
good,1,10402
sex,1,10402
",",3,10402
the,1,10402
sweat,1,10402
that,1,10402
men,1,10402
produce,2,10402
contains,1,10402
testosterone,1,10402
",",3,10402
which,1,10402
is,1,10402
actually,1,10402
a,1,10402
turn,1,10402
on,1,10402
for,1,10402
women,1,10402
.,3,10402
”,3,10402
Oh,1,10402
Yeah,1,10402
Gracias,2,10403
por,2,10403
vuestras,2,10403
votaciones,2,10403
Zombers,1,10403
!,3,10403
^^,3,10403
estamos,2,10403
en,2,10403
la,2,10403
primera,2,10403
posición,2,10403
pero,2,10403
aun,2,10403
no,2,10403
acaban,2,10403
las,2,10403
votaciones,2,10403
hasta,2,10403
el,2,10403
mes,2,10403
que,2,10403
viene,2,10403
!,3,10403
#happybday,1,10404
#felizcumple,2,10404
@acanseco,3,10404
#anamariacanseco,4,10404
#amiga,2,10404
#hermana,2,10404
Dios,2,10404
te,2,10404
bendiga,2,10404
hoy,2,10404
y,2,10404
siempre,2,10404
!!,3,10404
!,3,10404
#tqm,2,10404
http://t.co/csQdPMFqWG,3,10404
#morningWin,1,10405
Despertarme,2,10405
a,2,10405
las,2,10405
3:45,3,10405
am,2,10405
y,2,10405
amanecer,2,10405
con,2,10405
una,2,10405
sonrisa,2,10405
#belvita,4,10405
@belVitaLatino,3,10405
#ElvacilondelaGatita,2,10405
Que,2,10406
difícil,2,10406
es,2,10406
buscar,2,10406
un,2,10406
outfit,1,10406
nuevo,2,10406
todos,2,10406
los,2,10406
días,2,10406
para,2,10406
el,2,10406
trabajo,2,10406
🙄,3,10406
cuando,2,10407
mi,2,10407
voz,2,10407
volverá,2,10407
a,2,10407
la,2,10407
normalidad,2,10407
omg,1,10407
TodoS,2,10408
deben,2,10408
tener,2,10408
d,2,10408
las,2,10408
alfombras,2,10408
Memory,1,10408
Foam,1,10408
",",3,10408
Multi,2,10408
Uso,2,10408
!!,3,10408
Llevo,2,10409
recibiendo,2,10409
este,2,10409
mismo,2,10409
tuit,2,10409
todo,2,10409
el,2,10409
día,2,10409
por,2,10409
diferentes,2,10409
personas,2,10409
.,3,10409
Wtf,1,10409
.,3,10409
https://t.co/IYGrUhOa7K,3,10409
Una,2,10410
de,2,10410
las,2,10410
clases,2,10410
que,2,10410
ofrece,2,10410
Imagen,2,10410
Modeling,1,10410
by,1,10410
La,2,10410
Gatita,2,10410
Etiqueta,2,10410
!.,3,10410
..,3,10410
#modales,2,10410
#etiqueta,2,10410
#cena,2,10410
https://t.co/lY0sNN3bbF,3,10410
#quote,1,10411
#elvacilondelaGatita,2,10411
https://t.co/fRaIzqgQip,3,10411
@fairy0821,3,10412
nenaaaaa,2,10412
Sarah,4,10412
me,2,10412
mato,2,10412
!!,3,10412
!!,3,10412
Q,2,10412
bella,2,10412
!!,3,10412
!!,3,10412
Omg,1,10412
!!,3,10412
!,3,10412
Me,2,10412
imagino,2,10412
q,2,10412
estas,2,10412
super,2,10412
orgullosa,2,10412
!!,3,10412
Mi,2,10413
traje,2,10413
de,2,10413
prom,1,10413
estaba,2,10413
tan,2,10413
y,2,10413
tan,2,10413
cabrón,2,10413
❤,3,10413
️,3,10413
🍻🍻🍻,3,10414
party,1,10414
con,2,10414
@NEGROPR76,3,10414
Se,2,10415
congela,2,10415
tu,2,10415
Smartphone,1,10415
",",3,10415
esta,2,10415
app,1,10415
puede,2,10415
ayudarte,2,10415
http://t.co/z1uAC83NDI,3,10415
Tengo,2,10416
tan,2,10416
buen,2,10416
feeling,1,10416
de,2,10416
este,2,10416
año,2,10416
",",3,10416
no,2,10416
he,2,10416
parado,2,10416
de,2,10416
sonreir,2,10416
en,2,10416
todo,2,10416
el,2,10416
día,2,10416
😂,3,10416
@isaacfcorrales,3,10417
@gominuke,3,10417
yo,2,10417
creo,2,10417
que,2,10417
eso,2,10417
va,2,10417
según,2,10417
cómo,2,10417
se,2,10417
sienta,2,10417
cada,2,10417
uno,2,10417
.,3,10417
Si,2,10417
te,2,10417
sientes,2,10417
mal,2,10417
sexualizándote,2,10417
",",3,10417
no,2,10417
lo,2,10417
hagas,2,10417
.,3,10417
Si,2,10417
bien,2,10417
",",3,10417
do,1,10417
it,1,10417
.,3,10417
@NEGROPR76,3,10418
@EddaTH1,3,10418
las,2,10418
@medallaofficial,3,10418
también,2,10418
van,2,10418
pa,2,10418
ese,2,10418
party,1,10418
!!,3,10418
@GVG222,3,10419
hahaha,1,10419
es,2,10419
que,2,10419
está,2,10419
de,2,10419
pinguis,2,10419
.,3,10419
@TransitoPR,3,10420
a,2,10420
los,2,10420
q,2,10420
están,2,10420
por,2,10420
la,2,10420
2,3,10420
en,2,10420
el,2,10420
mega,2,10420
tapón,2,10420
los,2,10420
filtros,2,10420
están,2,10420
relax,1,10420
en,2,10420
dirección,2,10420
a,2,10420
Bayamon,4,10420
GOOD,1,10421
Morning,1,10421
Familia,2,10421
en,2,10421
este,2,10421
viernes,2,10421
!!,3,10421
!,3,10421
#mezclas,2,10421
#elvacilondelaGatita,2,10421
Actívate,2,10421
ahora,2,10421
..,3,10421
.,3,10421
https://t.co/KACrAQdKGH,3,10421
@janisloureine,3,10422
Queen,1,10422
💓,3,10422
Te,2,10422
ves,2,10422
bella,2,10422
.,3,10422
"""",3,10423
@OMGFactsAnimals,3,10423
:,3,10423
If,1,10423
a,1,10423
female,1,10423
ferret,1,10423
goes,1,10423
into,1,10423
heat,1,10423
but,1,10423
can,1,10423
n't,1,10423
get,1,10423
any,1,10423
sex,1,10423
",",3,10423
she,1,10423
will,1,10423
die,1,10423
.,3,10423
"""",3,10423
Pero,2,10423
Q,2,10423
cruel,2,10423
es,2,10423
la,2,10423
vida,2,10423
!,3,10423
Pobre,2,10423
de,2,10423
ella,2,10423
!,3,10423
@fairy0821,3,10424
enviame,2,10424
tu,2,10424
email,1,10424
Agarrar,2,10425
a,2,10425
quien,2,10425
te,2,10425
gusta,2,10425
de,2,10425
la,2,10425
mano,2,10425
es,2,10425
uno,2,10425
de,2,10425
los,2,10425
feeling,1,10425
mas,2,10425
cabrones,2,10425
del,2,10425
mundo,2,10425
.,3,10425
ME,2,10426
FALLA,2,10426
OTRA,2,10426
VEZ,2,10426
EL,2,10426
TECLADO,2,10426
!!,3,10426
|,3,10426
TNT,4,10426
RUN,1,10426
|,3,10426
Minecraft,1,10426
:,3,10426
https://t.co/OrvxbCLEd3,3,10426
vía,2,10426
@YouTube,3,10426
@javiidiaz06,3,10427
me,1,10427
too,1,10427
!!,3,10427
!,3,10427
Tenemos,2,10427
que,2,10427
hacer,2,10427
algooou,2,10427
😞,3,10427
Gracias,2,10428
#reyDavid,4,10428
I,1,10428
LOVE,1,10428
You,1,10428
!,3,10428
https://t.co/QAs9PkvV7a,3,10428
Aplícate,2,10429
tus,2,10429
tweets,1,10429
.,3,10429
Simple,1,10430
things,1,10430
fill,1,10430
up,1,10430
the,1,10430
heart,1,10430
🍃,3,10430
Hippie,1,10430
tribal,1,10430
skirt,1,10430
=>,3,10430
falda,2,10430
en,2,10430
A,2,10430
de,2,10430
tela,2,10430
spandex,1,10430
.,3,10430
Falda,2,10430
única,2,10430
!!,3,10430
!!,3,10430
#skirt,1,10430
#falda,2,10430
http://t.co/FbGw7cKdgX,3,10430
Huele,2,10431
a,2,10431
quema,2,10431
'u,1,10431
",",3,10431
papi,2,10431
debe,2,10431
estar,2,10431
cocinando,2,10431
