token,label,sentence_id
y,2,16695
el,2,16695
miercoles,2,16695
nos,2,16695
pagan,2,16695
;),3,16695
@Monimaravilla19,3,16696
tas,2,16696
wacheando,6,16696
porn,1,16696
o.O,3,16696
ewww,1,16696
lol,1,16696
jj,1,16696
@sanluispotoyees,3,16697
nelll,1,16697
weee,2,16697
!,3,16697
puro,2,16697
pex,2,16697
tuyo,2,16697
mantaaa,2,16697
chaleees,2,16697
weee,2,16697
!!,3,16697
Te,2,16697
pasaaaass,2,16697
!!!,3,16697
Jejeje,2,16697
jk,1,16697
@sanluispotoyees,3,16698
eww,1,16698
can,1,16698
we,1,16698
do,1,16698
a,1,16698
re-do,1,16698
of,1,16698
this,1,16698
day,1,16698
my,1,16698
hair,1,16698
was,1,16698
just,1,16698
ewww,1,16698
lol,1,16698
no,2,16698
estaba,2,16698
fresh,1,16698
faded,1,16698
;),3,16698
@elizaaaabethhh_,3,16699
yeahhhh,1,16699
^.^,3,16699
pero,2,16699
no,2,16699
vallas,2,16699
a,2,16699
quedar,2,16699
mal,2,16699
ehhh,2,16699
:),3,16699
@elizaaaabethhh_,3,16700
no,1,16700
se,2,16700
you,1,16700
pick,1,16700
:),3,16700
@brissamayen,3,16701
hahaha,1,16701
soy,2,16701
faniii,4,16701
lol,1,16701
jk,2,16701
@_shedopeee,3,16702
Suele,2,16702
Suceder,2,16702
..,3,16702
I,1,16702
usually,1,16702
do,1,16702
the,1,16702
same,1,16702
cuando,2,16702
me,2,16702
encelo,2,16702
over,1,16702
my,1,16702
gf,1,16702
:/,3,16702
♥,3,16702
@brissamayen,3,16703
lol,1,16703
I,1,16703
woulda,1,16703
been,1,16703
like,1,16703
',3,16703
buelaaa,2,16703
no,7,16703
me,2,16703
odies,2,16703
xk,2,16703
estoy,2,16703
mas,2,16703
nalgona,2,16703
k,2,16703
tu,2,16703
lmao,1,16703
jk,7,16703
@sanluispotoyees,3,16704
Ya,2,16704
Vez,2,16704
!!!,3,16704
I,1,16704
have,1,16704
all,1,16704
the,1,16704
right,1,16704
to,1,16704
get,1,16704
jealous,1,16704
...,3,16704
Yo,2,16705
no,2,16705
fui,2,16705
MCM,2,16705
de,2,16705
nadie,2,16705
FML,1,16705
...,3,16705
mejor,2,16705
me,2,16705
voy,2,16705
a,2,16705
comer,2,16705
unos,2,16705
tacos,2,16705
pa,2,16705
quitarme,2,16705
lo,2,16705
awitado,2,16705
:(,3,16705
lol,1,16705
jk,1,16705
A,2,16706
dormir,2,16706
se,2,16706
a,2,16706
dicho,2,16706
!,3,16706
1st,1,16706
day,1,16706
of,1,16706
work,1,16706
mañana,2,16706
...,3,16706
we,1,16706
'll,1,16706
see,1,16706
how,1,16706
it,1,16706
goes,1,16706
tomorrow,1,16706
!,3,16706
I,1,16706
'm,1,16706
nervous,1,16706
!,3,16706
@TexasHumor,3,16707
De,2,16707
Nada,2,16707
Compadre,2,16707
!,3,16707
Lol,1,16707
@Rangel_0894,3,16708
Felizidades,2,16708
!,3,16708
Wish,1,16708
yall,1,16708
a,1,16708
happy,1,16708
future,1,16708
:),3,16708
@EricaYolli,3,16709
no,2,16709
no,2,16709
nooo,2,16709
tu,2,16709
estas,2,16709
malll,2,16709
es,2,16709
"""",3,16709
Di,2,16709
No,2,16709
A,2,16709
Las,2,16709
Drogas,2,16709
"""",3,16709
no,2,16709
al,2,16709
sex,1,16709
lmao,1,16709
jk,1,16709
Eyyyt,2,16709
ya,2,16709
te,2,16709
vere,2,16709
cabronaaaa,2,16709
lol,1,16709
That,1,16710
latina,2,16710
lady,1,16710
on,1,16710
Wendy,4,16710
is,1,16710
ANNOYING,1,16710
!!!,3,16710
So,1,16710
Close,1,16710
Minded,1,16710
...,3,16710
@Erika_Lizette28,3,16711
DeNada,2,16711
!,3,16711
Sleep,1,16711
In,1,16711
Kid,1,16711
:),3,16711
@sanluispotoyees,3,16712
De,2,16712
Nada,2,16712
Princesa,2,16712
♥,3,16712
I,1,16712
'm,1,16712
so,1,16712
lucky,1,16712
to,1,16712
have,1,16712
such,1,16712
a,1,16712
gorgeous,1,16712
girlfriend,1,16712
like,1,16712
you,1,16712
♥,3,16712
@sanluispotoyees,3,16713
no,2,16713
seas,2,16713
odiosa,2,16713
weyyyy,2,16713
pinche,2,16713
chafaaaa,2,16713
lmao,1,16713
osea,2,16713
wey,2,16713
vete,2,16713
al,2,16713
oceano,2,16713
y,2,16713
undeteee,2,16713
lol,1,16713
Pues,2,16714
por,2,16714
ay,2,16714
esta,2,16714
el,2,16714
dicho,2,16714
que,2,16714
uno,2,16714
es,2,16714
como,2,16714
la,2,16714
gente,2,16714
que,2,16714
we,2,16714
asocia,2,16714
con,2,16714
...,3,16714
She,1,16714
NEED,1,16714
Jeeezasss,1,16714
lol,1,16714
cuz,1,16714
all,1,16714
that,1,16714
fake,1,16714
ai,1,16714
n't,1,16714
good,1,16714
cahhh,1,16714
lol,1,16714
@sanluispotoyees,3,16715
lol,1,16715
jk,1,16715
but,1,16715
gracias,2,16715
corazon,2,16715
♥,3,16715
@Monimaravilla19,3,16716
lol,1,16716
true,1,16716
pero,2,16716
nooo,2,16716
I,1,16716
gotta,1,16716
save,1,16716
up,1,16716
pa,2,16716
ese,2,16716
diaaaa,2,16716
!!!,3,16716
:),3,16716
@Monimaravilla19,3,16717
plus,1,16717
I,1,16717
was,1,16717
lookin,1,16717
fuglyyy,1,16717
uh,1,16717
uhh,1,16717
bubu,0,16717
lmao,1,16717
si,2,16717
le,2,16717
voy,2,16717
a,2,16717
pedir,2,16717
k,2,16717
c,2,16717
case,1,16717
conmigo,2,16717
best,1,16717
believe,1,16717
imma,1,16717
b,1,16717
lookin,1,16717
FLY,1,16717
like,1,16717
a,1,16717
mf,1,16717
!,3,16717
Lol,1,16717
@Monimaravilla19,3,16718
ni,2,16718
preguntaron,2,16718
x,2,16718
anillo,2,16718
o,2,16718
x,2,16718
pic,2,16718
d,2,16718
onde,2,16718
estoy,2,16718
de,2,16718
rodilla,2,16718
ni,2,16718
nada,2,16718
xD,3,16718
but,1,16718
lol,1,16718
cuando,2,16718
sea,2,16718
forreal,1,16718
sera,2,16718
like,1,16718
3,3,16718
years,1,16718
from,1,16718
now,1,16718
^.^,3,16718
@Monimaravilla19,3,16719
jaja,2,16719
No,2,16719
Te,2,16719
Creas,2,16719
!,3,16719
We,1,16719
just,1,16719
thought,1,16719
it,1,16719
'd,1,16719
be,1,16719
funny,1,16719
to,1,16719
make,1,16719
ppl,1,16719
think,1,16719
we,1,16719
were,1,16719
getting,1,16719
married,1,16719
ya,2,16719
k,7,16719
todo,2,16719
creen,2,16719
x,2,16719
internet,2,16719
lmfao,1,16719
@sanluispotoyees,3,16720
or,1,16720
come,1,16720
cuddle,1,16720
w,1,16720
me,1,16720
mejor,2,16720
♥,3,16720
@sanluispotoyees,3,16721
ntc,2,16721
baeee,2,16721
vamos,2,16721
al,2,16721
gym,1,16721
mejor,2,16721
:),3,16721
@Audreyy_torres,3,16722
Love,1,16722
you,1,16722
too,1,16722
presumida,2,16722
:),3,16722
@sanluispotoyees,3,16723
a,2,16723
k,2,16723
hora,2,16723
sales,2,16723
?,3,16723
"""",3,16724
@sanluispotoyees,3,16724
:,3,16724
Baaaaaaabe,1,16724
I,1,16724
'm,1,16724
hungry,1,16724
.,3,16724
"""",3,16724
vamos,2,16724
a,2,16724
Cicis,4,16724
after,1,16724
6,3,16724
?,3,16724
@Audreyy_torres,3,16725
Exactly,1,16725
!,3,16725
You,1,16725
love,1,16725
me,1,16725
niggaaa,1,16725
so,1,16725
no,2,16725
diga,2,16725
k,2,16725
no,2,16725
lol,1,16725
@Audreyy_torres,3,16726
pos,2,16726
a,2,16726
cual,2,16726
guy,1,16726
has,2,16726
de,2,16726
aver,2,16726
metidooo,2,16726
/,3,16726
.,3,16726
<,3,16726
@sanluispotoyees,3,16727
quieres,2,16727
mi,2,16727
cockmeat,1,16727
sandwich,1,16727
?,3,16727
Lmfao,1,16727
di,2,16727
please,1,16727
otra,2,16727
vez,2,16727
hahahaha,7,16727
andaleee,2,16727
hahaha,1,16727
@sanluispotoyees,3,16728
lmfao,1,16728
Pendejaaaaa,2,16728
jajaja,2,16728
tas,2,16728
bien,2,16728
cresta,2,16728
guacha,2,16728
jija,2,16728
de,2,16728
tu,2,16728
maaa,2,16728
lol,1,16728
that,1,16728
's,1,16728
why,1,16728
ur,1,16728
failing,1,16728
english,1,16728
lee,2,16728
bien,2,16728
bae,2,16728
jajajaja,2,16728
@sanluispotoyees,3,16729
te,2,16729
llevo,2,16729
un,2,16729
Cockmeat,4,16729
Sandwich,1,16729
si,2,16729
quieres,2,16729
lololol,1,16729
@Audreyy_torres,3,16730
wait,1,16730
till,1,16730
your,1,16730
18th,1,16730
bday,1,16730
y,2,16730
t,2,16730
llevo,2,16730
a,2,16730
Xtc,4,16730
lol,1,16730
@Omar_S123,3,16731
ve,2,16731
a,1,16731
"""",3,16731
Gaston,4,16731
's,1,16731
This,1,16731
Is,1,16731
It,1,16731
Barber,1,16731
Shop,1,16731
"""",3,16731
right,1,16731
there,1,16731
By,1,16731
the,1,16731
Dominos,4,16731
&,3,16731
Walgreens,4,16731
on,1,16731
Berkman,4,16731
next,1,16731
to,1,16731
that,1,16731
little,1,16731
school,1,16731
Lol,1,16732
no,2,16732
me,2,16732
gusta,2,16732
que,2,16732
me,2,16732
anden,2,16732
cuidando,2,16732
!,3,16732
Ni,2,16732
k,2,16732
fuera,2,16732
chamakito,2,16732
d,2,16732
Kinder,1,16732
!,3,16732
-.-,3,16732
Me,2,16733
quiere,2,16733
colgar,2,16733
pa,2,16733
ver,2,16733
k,2,16733
estoy,2,16733
twiteando,6,16733
!!!,3,16733
Pinche,2,16733
vieja,2,16733
chismosa,2,16733
me,2,16733
caeeee,2,16733
!!!,3,16733
Lol,1,16733
@_shedopeee,3,16734
CAN,1,16734
I,1,16734
GET,1,16734
A,1,16734
AMEN,1,16734
!!!!!!!,3,16734
LIKE,1,16734
DAMNNN,1,16734
MF,7,16734
HALLELUJAH,1,16734
!!!!,3,16734
Ese,2,16734
Guache,4,16734
David,4,16734
se,2,16734
la,2,16734
rifo,2,16734
#Shocked,1,16734
#ItsReal,1,16734
#TeAplaudo,2,16734
#Keeper,1,16734
@elizaaaabethhh_,3,16735
me,1,16735
toooo,1,16735
:),3,16735
llevameee,2,16735
lol,1,16735
@brissamayen,3,16736
@sanluispotoyees,3,16736
ya,2,16736
vez,2,16736
baee,1,16736
ya,2,16736
la,2,16736
asustasteee,2,16736
lol,1,16736
@sanluispotoyees,3,16737
@brissamayen,3,16737
like,1,16737
y,2,16737
esta,2,16737
werka,2,16737
ke,2,16737
kiereeee,2,16737
yo,2,16737
ya,2,16737
no,2,16737
les,2,16737
voy,2,16737
a,2,16737
dar,2,16737
leche,2,16737
eeee,7,16737
!!!,3,16737
Ya,2,16737
estoy,2,16737
muy,2,16737
viejaaa,2,16737
muuuuuu,7,16737
lmao,1,16737
jk,1,16737
@sanluispotoyees,3,16738
@brissamayen,3,16738
va,2,16738
estar,2,16738
acariciando,2,16738
a,2,16738
la,2,16738
vaca,2,16738
diciendole,2,16738
K,2,16738
la,2,16738
ama,2,16738
y,2,16738
she,1,16738
's,1,16738
so,1,16738
glad,1,16738
she,1,16738
has,1,16738
a,1,16738
friend,1,16738
like,1,16738
her,1,16738
y,2,16738
la,2,16738
cow,1,16738
va,2,16738
estar,2,16738
@sanluispotoyees,3,16739
@brissamayen,3,16739
yes,1,16739
&,3,16739
then,1,16739
we,1,16739
ride,1,16739
off,1,16739
into,1,16739
the,1,16739
sunset,1,16739
hahaha,1,16739
lmfao,1,16739
LAME,1,16739
no,1,16739
!,3,16739
we,1,16739
keep,1,16739
partying,1,16739
cn,2,16739
una,2,16739
barbacoa,2,16739
y,2,16739
chicharrones,2,16739
;),3,16739
@brissamayen,3,16740
@sanluispotoyees,3,16740
y,2,16740
maybe,1,16740
en,2,16740
vez,2,16740
de,2,16740
salon,2,16740
",",3,16740
en,2,16740
un,2,16740
rancho,2,16740
al,2,16740
aire,2,16740
libre,2,16740
pa,2,16740
que,2,16740
la,2,16740
musica,2,16740
se,2,16740
la,2,16740
lleve,2,16740
el,2,16740
viento,2,16740
:),3,16740
@IsaacCali96,3,16741
@brissamayen,3,16741
@sanluispotoyees,3,16741
Si,2,16741
no,2,16741
t,2,16741
aguantas,2,16741
pa,2,16741
k,2,16741
abres,2,16741
la,2,16741
boca,2,16741
?,3,16741
*,3,16741
SinAlbur,4,16741
Lol,1,16741
no,2,16741
la,2,16742
cuchara,2,16742
donde,2,16742
no,2,16742
t,2,16742
importa,2,16742
SIMPLE,2,16742
.,3,16742
@ibrandx_,3,16743
wow,1,16743
that,1,16743
was,1,16743
long,1,16743
!!!,3,16743
Once,1,16743
I,1,16743
get,1,16743
a,1,16743
place,1,16743
of,1,16743
my,1,16743
own,1,16743
I,1,16743
want,1,16743
to,1,16743
get,1,16743
a,1,16743
sun,1,16743
conure,1,16743
again,1,16743
",",3,16743
chico,2,16743
died,1,16743
just,1,16743
when,1,16743
he,1,16743
was,1,16743
learning,1,16743
to,1,16743
talk,1,16743
:/,3,16743
@sanluispotoyees,3,16744
ya,2,16744
casi,2,16744
3,3,16744
años,2,16744
...,3,16744
wow,1,16744
k,2,16744
rapido,2,16744
vuela,2,16744
el,2,16744
tiempo,2,16744
:,3,16744
0,3,16744
/,3,16744
.,3,16744
^,3,16744
♥,3,16744
@sanluispotoyees,3,16745
@brissamayen,3,16745
no,2,16745
tanto,2,16745
como,2,16745
yo,2,16745
amor,2,16745
♥,3,16745
Nadie,2,16745
me,2,16745
hace,2,16745
tan,2,16745
feliz,2,16745
tanto,2,16745
como,2,16745
tu,2,16745
♥,3,16745
y,2,16745
no,2,16745
soy,2,16745
beaner,1,16745
soy,2,16745
',3,16745
Merrikan,4,16745
lol,1,16745
-.-,3,16745
jk,1,16745
@ibrandx_,3,16746
awww,0,16746
:(,3,16746
I,1,16746
had,1,16746
one,1,16746
too,1,16746
!,3,16746
His,1,16746
name,1,16746
was,1,16746
chico,2,16746
cause,1,16746
he,1,16746
was,1,16746
so,1,16746
tiny,1,16746
when,1,16746
we,1,16746
got,1,16746
him,1,16746
but,1,16746
unfortunately,1,16746
he,1,16746
died,1,16746
as,1,16746
well,1,16746
:(,3,16746
Damnnn,1,16747
okeiii,1,16747
I,1,16747
just,1,16747
wanted,1,16747
to,1,16747
eat,1,16747
:(,3,16747
pos,2,16747
ya,2,16747
que,2,16747
a,2,16747
cosinar,2,16747
se,2,16747
a,2,16747
dichooooo,2,16747
*,3,16747
Starts,1,16747
Making,1,16747
Sandwich,1,16747
Till,1,16747
Mom,1,16747
Gets,1,16747
Here,1,16747
*,3,16747
:(,3,16747
#Hungryyy,1,16747
#CookForMe,1,16747
Yo,1,16748
!,3,16748
Where,1,16748
the,1,16748
fuck,1,16748
my,1,16748
mom,1,16748
at,1,16748
?,3,16748
Traigo,2,16748
Hambre,2,16748
y,2,16748
Ella,2,16748
de,2,16748
callejera,2,16748
No,2,16748
!,3,16748
No,2,16748
!,3,16748
No,1,16748
!,3,16748
No,2,16748
!!!,3,16748
Yo,2,16748
quiero,2,16748
Breakfast,1,16748
k,7,16748
se,2,16748
venga,2,16748
Home,1,16748
NOW,1,16748
!!!,3,16748
*,3,16748
Calling,1,16748
Her,1,16748
*,3,16748
..,3,16748
@elizaaaabethhh_,3,16749
I,1,16749
know,1,16749
I,1,16749
heard,1,16749
lmao,1,16749
andaba,2,16749
bien,2,16749
pinche,2,16749
crudo,2,16749
ese,2,16749
dia,2,16749
!,3,16749
So,1,16749
much,1,16749
k,1,16749
I,1,16749
fuckin,1,16749
spent,1,16749
my,1,16749
entire,1,16749
day,1,16749
in,1,16749
my,1,16749
room,1,16749
that,1,16749
day,1,16749
lol,1,16749
/,3,16749
.,3,16749
^,3,16749
If,1,16750
U,1,16750
Drink,1,16750
Buchannans,4,16750
While,1,16750
Listening,1,16750
2,3,16750
Corridos,2,16750
u,1,16750
a,1,16750
lame,2,16750
!,3,16750
Seems,1,16750
like,1,16750
since,1,16750
grupos,2,16750
&,3,16750
narcos,2,16750
started,1,16750
doin,1,16750
it,1,16750
todos,2,16750
y,2,16750
su,2,16750
pinche,2,16750
abuela,2,16750
tambien,2,16750
@Yessy1584G,3,16751
it,1,16751
all,1,16751
depends,1,16751
on,1,16751
what,1,16751
kind,1,16751
of,1,16751
ppl,7,16751
you,1,16751
surround,1,16751
urself,1,16751
w/,1,16751
no,2,16751
todos,2,16751
los,2,16751
hombres,2,16751
mentimos,2,16751
..,3,16751
at,1,16751
least,1,16751
I,1,16751
certainly,1,16751
do,1,16751
n't,1,16751
:),3,16751
@aldoatardecer,3,16752
Me,2,16752
traes,2,16752
2,3,16752
tacos,2,16752
d,2,16752
al,2,16752
pastor,2,16752
y,2,16752
2,3,16752
d,2,16752
fajita,2,16752
.,3,16752
sin,2,16752
frijoles,2,16752
puro,2,16752
arroz,2,16752
!,3,16752
Ah,2,16752
y,2,16752
una,2,16752
espray,2,16752
!,3,16752
SinHielo,2,16752
lol,1,16752
jk,2,16752
GoodLuck,1,16752
on,1,16752
TheVid,4,16752
Bro,1,16752
!!,3,16752
@sanluispotoyees,3,16753
No,2,16753
te,2,16753
quiero,2,16753
....,3,16753
lol,1,16753
mensaaaaa,2,16753
....,3,16753
Te,2,16753
Amooooo,2,16753
♥♥♥♥,3,16753
@kimmylove__,3,16754
tu,2,16754
si,2,16754
sabes,2,16754
!!!,3,16754
Lol,1,16754
@sanluispotoyees,3,16755
no,1,16755
wonder,1,16755
your,1,16755
failing,1,16755
English,1,16755
/,3,16755
.,3,16755
-,3,16755
*,3,16755
FAAAAAIIIIIIILLLLLLLL,1,16755
*,3,16755
*,3,16755
Cabron,2,16755
@Audreyy_torres,3,16756
eske,2,16756
I,1,16756
hardly,1,16756
ever,1,16756
get,1,16756
on,1,16756
FB,4,16756
anymore,1,16756
!,3,16756
I,1,16756
'm,1,16756
mainly,1,16756
on,1,16756
Twitter,4,16756
now,1,16756
!,3,16756
@Jh24Sanchez,3,16757
Yesss,1,16757
Bailando,2,16757
Al,2,16757
Son,2,16757
De,2,16757
La,2,16757
Tambora,2,16757
y,2,16757
k,2,16757
mueva,2,16757
bien,2,16757
las,2,16757
caderas,2,16757
como,2,16757
si,2,16757
estuviera,2,16757
bailando,2,16757
kebradita,2,16757
..,3,16757
Makes,1,16757
me,1,16757
Melt,1,16757
;D,3,16757
♥♥♥,3,16757
>>>>,3,16757
@sanluispotoyees,3,16758
yesss,1,16758
!!!,3,16758
Eske,2,16758
los,2,16758
hombres,2,16758
nos,2,16758
enamoramos,2,16758
a,2,16758
diario,2,16758
pero,2,16758
solo,2,16758
hay,2,16758
Una,2,16758
que,2,16758
nos,2,16758
Roba,2,16758
El,2,16758
Corazon,2,16758
y,2,16758
nos,2,16758
hace,2,16758
feliz,2,16758
como,2,16758
Mi,2,16758
Lobo,2,16758
♥,3,16758
As,1,16759
Coach,1,16759
G,4,16759
'Rod,1,16759
would,1,16759
say,1,16759
"""",3,16759
Mexico,4,16759
Lleva,2,16759
A,2,16759
Tu,2,16759
Gente,2,16759
!!!,3,16759
"""",3,16759
#ImSayin,1,16759
#IJustCant,1,16759
#JeezuhsssIsTestinMe,1,16759
#LordSaveThyHoe,1,16759
@CiinthiiaRm,3,16760
@elizaaaabethhh_,3,16760
lol,1,16760
they,1,16760
would,1,16760
be,1,16760
playing,1,16760
Boliche,2,16760
super,7,16760
intense,1,16760
or,1,16760
soccer,1,16760
pa,2,16760
ver,2,16760
kien,2,16760
compraba,2,16760
las,2,16760
cocas,2,16760
nxt,1,16760
time,1,16760
lol,1,16760
@sanluispotoyees,3,16761
ahhhh,1,16761
I,1,16761
blaaassshhhhh,1,16761
♥,3,16761
Te,2,16761
Amo,2,16761
Pinsheshhhh,2,16761
♥♥♥,3,16761
@_shedopeee,3,16762
lmao,1,16762
no,2,16762
le,2,16762
entendiste,2,16762
xD,3,16762
te,2,16762
kieren,2,16762
a,2,16762
ti,2,16762
lol,1,16762
@_shedopeee,3,16763
Eske,2,16763
kieren,2,16763
carne,2,16763
mexicana,2,16763
lmfao,1,16763
hahaha,2,16763
jk,1,16763
@EricaYolli,3,16764
ya,2,16764
tas,2,16764
peda,2,16764
lmao,1,16764
@EricaYolli,3,16765
Yo,2,16765
nomas,2,16765
la,2,16765
muerdo,2,16765
suavesito,2,16765
y,2,16765
con,2,16765
cariño,2,16765
!,3,16765
;D,3,16765
lol,1,16765
@elizaaaabethhh_,3,16766
UH,0,16766
OHHH,0,16766
!!!,3,16766
WHAT,1,16766
YOU,1,16766
JUST,1,16766
SAID,1,16766
!!!!,3,16766
/,3,16766
(0.0),3,16766
\,3,16766
WE,1,16766
'RE,1,16766
GETTING,1,16766
OLDDDD,1,16766
!!!!,3,16766
WOW,1,16766
!!!,3,16766
Ya,2,16766
empezamos,2,16766
con,2,16766
our,1,16766
Back,1,16766
In,1,16766
Our,1,16766
Days,1,16766
...,3,16766
lol,1,16766
@EricaYolli,3,16767
lol,1,16767
Algo,2,16767
asi,2,16767
!,3,16767
Esque,2,16767
yo,2,16767
soy,2,16767
de,2,16767
amanesidas,2,16767
!!!,3,16767
#Nocturnal,4,16767
#NightLife,1,16767
#MoreFun,1,16767
@elizaaaabethhh_,3,16768
that,1,16768
's,1,16768
bcuz,1,16768
in,1,16768
our,1,16768
times,1,16768
trival,1,16768
was,1,16768
original,1,16768
&,3,16768
had,1,16768
good,1,16768
music,1,16768
2,3,16768
it,1,16768
then,1,16768
all,1,16768
the,1,16768
other,1,16768
djs,1,16768
le,2,16768
mezclaron,2,16768
techno,1,16768
music,1,16768
y,2,16768
blah,1,16768
@elizaaaabethhh_,3,16769
Sure,1,16769
!,3,16769
Ay,2,16769
Nomas,2,16769
Me,2,16769
Das,2,16769
$$$,3,16769
Pa,2,16769
El,2,16769
Pasaje,4,16769
&,3,16769
We,1,16769
Good,1,16769
;),3,16769
Well,1,16769
after,1,16769
my,1,16769
gf,1,16769
's,1,16769
graduation,1,16769
pa,2,16769
en,2,16769
Junio,2,16769
Vamos,2,16769
!,3,16769
&,3,16769
En,2,16769
Mi,2,16769
Truck,1,16769
!,3,16769
^.^,3,16769
Yes,1,16769
♥,3,16769
@elizaaaabethhh_,3,16770
lol,1,16770
asi,2,16770
soy,2,16770
y,2,16770
asi,2,16770
sere,2,16770
hehehe,1,16770
Understandable,1,16770
but,1,16770
yo,2,16770
prefiero,2,16770
mandarlos,2,16770
x,2,16770
donde,2,16770
vinieron,2,16770
!,3,16770
Its,1,16770
less,1,16770
BS,4,16770
^.^,3,16770
@elizaaaabethhh_,3,16771
y,2,16771
shiii,2,16771
!!!,3,16771
Dudeee,1,16771
vas,2,16771
ir,2,16771
this,1,16771
summer,1,16771
?,3,16771
I,1,16771
'm,1,16771
going,1,16771
&,3,16771
am,1,16771
taking,1,16771
my,1,16771
gf,1,16771
w,1,16771
me,1,16771
hopefully,1,16771
^.^,3,16771
@elizaaaabethhh_,3,16772
aki,2,16772
no,2,16772
ayaaaa,2,16772
lol,1,16772
@elizaaaabethhh_,3,16773
lmao,1,16773
its,1,16773
funny,1,16773
cause,1,16773
primero,2,16773
andan,2,16773
hablando,2,16773
d,2,16773
uno,2,16773
y,2,16773
luego,2,16773
vienen,2,16773
a,2,16773
pedir,2,16773
favores,2,16773
&,3,16773
I,1,16773
'm,1,16773
just,1,16773
like,1,16773
nah,7,16773
buscenle,2,16773
x,2,16773
otro,2,16773
lado,2,16773
!,3,16773
@elizaaaabethhh_,3,16774
no,2,16774
seas,2,16774
amargadaaaa,2,16774
!!!,3,16774
Lol,1,16774
xD,3,16774
That,1,16774
would,1,16774
be,1,16774
fun,1,16774
too,1,16774
:),3,16774
@elizaaaabethhh_,3,16775
quien,2,16775
la,2,16775
quiera,2,16775
!,3,16775
Y,2,16775
el,2,16775
que,2,16775
no,2,16775
pues,2,16775
se,2,16775
chingo,2,16775
porque,2,16775
yo,2,16775
al,2,16775
ser,2,16775
despreciado,2,16775
los,2,16775
mando,2,16775
a,2,16775
la,2,16775
beisss,2,16775
para,2,16775
siempre,2,16775
;D,3,16775
y,2,16775
nimodo,2,16775
lol,1,16775
@sflowerssss,3,16776
hotbox,1,16776
@ur_bootay,3,16777
andas,2,16777
de,2,16777
dieta,2,16777
?,3,16777
@choklatechipchk,3,16778
de,2,16778
donde,2,16778
?,3,16778
Frijoles,2,16779
chinos,2,16779
con,2,16779
huevos,2,16779
y,2,16779
jamon,2,16779
y,2,16779
tortillas,2,16779
hecho,2,16779
a,2,16779
mano,2,16779
@Izzy_teee,3,16780
greñuda,2,16780
😋,3,16780
@Izzy_teee,3,16781
si,2,16781
envitas,2,16781
yo,2,16781
voy,2,16781
😋,3,16781
#noqueno,2,16781
Si,2,16782
digo,2,16782
que,2,16782
es,2,16782
mía,2,16782
es,2,16782
pa,2,16782
quitarle,2,16782
el,2,16782
hipo,2,16782
al,2,16782
vato,2,16782
presumido,2,16782
que,2,16782
tría,2,16782
de,2,16782
noviecito,2,16782
@_itskayyyyy,3,16783
tu,2,16783
reflexión,2,16783
☺,3,16783
@Yaritzaa__,3,16784
en,2,16784
trabajo,2,16784
peligroso,2,16784
es,2,16784
effectivo,2,16784
!!!,3,16784
@xobrieee_,3,16785
ya,2,16785
estoy,2,16785
acostumbrado,2,16785
😂,3,16785
@Yaritzaa__,3,16786
los,2,16786
canelos,2,16786
y,2,16786
los,2,16786
alegres,2,16786
son,2,16786
mis,2,16786
favoritos,2,16786
👌💯,3,16786
#mlrt,2,16787
>>>,3,16787
enserio,2,16787
La,2,16788
hambre,2,16788
que,2,16788
tengo,2,16788
:(,3,16788
@arianaesierra,3,16789
uoeno,2,16789
chiquita,2,16789
☺,3,16789
@Yaritzaa__,3,16790
nombre,2,16790
!!!!,3,16790
Hacemos,2,16790
un,2,16790
cochinero,2,16790
lmao,1,16790
😂,3,16790
@Milyl15,3,16791
yo,2,16791
puedo,2,16791
fumar,2,16791
y,2,16791
comer,2,16791
como,2,16791
si,2,16791
fur,2,16791
mi,2,16791
jale,2,16791
!!!,3,16791
#grifomelarifo,2,16791
@_itskayyyyy,3,16792
el,2,16792
dinero,2,16792
se,2,16792
hico,2,16792
pa,2,16792
gastarlo,2,16792
y,2,16792
el,2,16792
negocio,2,16792
pa,2,16792
multiplicarlo,2,16792
💯,3,16792
@beckieamore,3,16793
uoeno,2,16793
#lahambremata,2,16793
Pinche,2,16794
gente,2,16794
babosa,2,16794
@_itskayyyyy,3,16795
celosa,2,16795
?,3,16795
Es,2,16795
mucho,2,16795
mas,2,16795
mejor,2,16795
andar,2,16795
arriva,2,16795
que,2,16795
andar,2,16795
abajo,2,16795
💯,3,16795
Pinche,2,16796
caro,2,16796
ala,2,16796
verga,2,16796
@_steffers24,3,16797
enserio,2,16797
@ServeChubbs,3,16798
pinche,2,16798
cagon,2,16798
ya,2,16798
para,2,16798
y,2,16798
acaba,2,16798
guey,2,16798
@Milyl15,3,16799
soy,2,16799
como,2,16799
vino,2,16799
fino,2,16799
",",3,16799
me,2,16799
pongo,2,16799
mas,2,16799
bueno,2,16799
por,2,16799
los,2,16799
años,2,16799
que,2,16799
pasan,2,16799
😂,3,16799
No,2,16800
trabajar,2,16800
aquí,2,16800
!!,3,16800
Creo,2,16801
que,2,16801
aguanto,2,16801
hasta,2,16801
el,2,16801
fin,2,16801
del,2,16801
año,2,16801
@BallupWitCeeLos,3,16802
ese,2,16802
es,2,16802
el,2,16802
plan,2,16802
de,2,16802
oro,2,16802
💯,3,16802
@Milyl15,3,16803
se,2,16803
me,2,16803
bajo,2,16803
la,2,16803
azucar,2,16803
😂,3,16803
@_itskayyyyy,3,16804
